word	pos_values
bražionis	name
brendis	noun
bretanė	name
brevijorius	noun
briauna	noun
bridžtaunas	name
briedis	noun
brigevičius	name
brigita	name
brinkti	verb
bristi	verb
britas	noun
britė	noun
briuselis	name
brolis	noun
brolžudys	noun
bromas	noun
bronislova	name
bronislovas	name
bronius	name
bronza	noun
bronzinis	adj
brukniauti	verb
bruknė	noun
brukti	verb
brunonas	name
brunėjus	name
bruožas	noun
brėkšti	verb
brėmenas	name
bręsti	verb
buckus	name
budapeštas	name
budelis	noun
budzila	name
budzilavičius	name
budė	noun
budėti	verb
buhalterinis	adj
buhalteris	noun
bukareštas	name
bukas	adj,noun
buksyras	noun
buldogas	noun
bulgaras	noun
bulgarija	name
bulgariškai	adv
bulgariškas	adj
bulmastifas	noun
bulvė	noun
bundestagas	name
buniuškiai	name
buožė	noun
burbulas	noun
burbulis	noun
burbėti	verb
burdzilauskas	name
burna	noun
burtas	noun
burti	verb
burtininkas	noun
burundis	name
burė	noun
buržuazija	noun
busiškis	name
busti	verb
butanas	name
butas	noun
butautas	name
butelis	noun
butkevičius	name
butkus	name
butrimas	name
butrimavičius	name
butvila	name
butvilaitis	name
butvilas	name
butvilauskas	name
butvilavičius	name
butvydas	name
buvintis	verb
buvus	verb
bučinys	noun
bučiuoti	verb
buškevičius	name
bužumbūra	name
bvp	noun
bybienė	noun
byla	name,noun
bė	noun
bėgant	verb
bėgdamas	verb
bėgdavus	verb
bėgis	noun
bėgsiant	verb
bėgtakis	noun
bėgti	verb
bėgus	verb
bėras	adj
būdamas	verb
būdas	noun
būdavus	verb
būdingas	adj
būdinys	noun
būdvardis	noun
būklė	noun
būras	noun
būrys	noun
būsiant	verb
būtent	adv
būti	verb
caras	noun
carienė	noun
cechanavičienė	name
cechanavičius	name
cementas	noun
centas	noun
centimetras	noun
centras	noun
centrinis	adj
cenzūra	noun
cepelinas	noun
ceremonija	noun
ceris	noun
cerkvė	noun
chalatas	noun
chanas	noun
chanatas	noun
chanuka	name
chanukija	noun
chaotiškas	adj
charakteris	noun
charakteristika	noun
chartumas	name
chemija	noun
cheminis	adj
cheresas	noun
chloras	noun
chodakauskas	name
chodkevičius	name
chomičius	name
choras	noun
chromas	noun
chromosoma	noun
chronometras	noun
chujarinti	verb
cigaras	noun
cigaretė	noun
ciklas	noun
cilindras	noun
cinamonas	noun
cinkas	noun
cirkas	noun
cirkuliacija	noun
cirulninkas	noun
citrina	noun
citrinukas	noun
ciurichas	name
civilinis	adj
civilizacija	noun
colis	noun
cukranendrė	noun
cukrus	noun
cunamis	noun
cvirka	name
cė	noun
dabar	adv
dabartinis	adj
dabašinskas	name
dabkevičius	name
dabkus	name
dabkūnas	name
daboklė	noun
dabulevičius	name
dabulis	name
dagilis	noun
daiktas	noun
daiktavardis	noun
dailidavičius	name
dailininkas	noun
dailus	adj
dailė	noun
daina	name,noun
dainavus	verb
dainininkas	noun
dainius	name,noun
dainuodamas	verb
dainuodavus	verb
dainuojant	verb
dainuosiant	verb
dainuoti	verb
dainynas	noun
dairytis	verb
daiva	name
daka	name
dakaras	name
daktaras	noun
dalba	noun
dalbajobas	noun
dalelytė	noun
dalelė	noun
dalgis	noun
dalia	name,noun
dalijimas	noun
dalinis	adj
dalinti	verb
dalinys	noun
dalis	noun
dalius	name
daliutė	name
dalmatija	name
dalyba	noun
dalykas	noun
dalyti	verb
dalyvauti	verb
dalyvis	noun
dama	noun
damarackas	name
damaskas	name
dambrauskas	name
dambrauskienė	name
dambrelis	noun
danas	name,noun
danga	noun
dangoraižis	noun
danguolė	name
dangus	noun
danielius	name
danija	name
danilevičius	name
daniškai	adv
daniškas	adj
dantenos	noun
dantiraštis	noun
dantis	noun
danutė	name
danė	noun
daoizmas	noun
dar	adv,conj
darant	verb
daraška	name
daraškevičius	name
darbadienis	noun
darbas	noun
darbdavys	noun
darbininkas	noun
darbotvarkė	noun
darbovietė	noun
darbuotojas	noun
darbštumas	noun
dargana	noun
darius	name,verb
darkus	adj
darna	noun
daryba	noun
darydamas	verb
darydavus	verb
darysiant	verb
daryti	verb
daržas	noun
daržininkystė	noun
daržovienė	noun
daržovė	noun
dasijus	name
datulė	noun
datyvas	noun
daug	adv
daugai	name
daugaila	name
daugailas	name
daugardas	name
daugas	name
daugelavičius	name
daugirdas	name
daugirutis	name
daugiskaita	noun
daugmantas	name
daugtaškis	noun
dauguma	noun
daugyba	noun
daugybė	noun
daugėla	name
daujotas	name
daukša	name
daunas	noun
davus	verb
davėja	noun
davėjas	noun
daškevičius	name
daškus	name
dažai	noun
dažnai	adv
dažnas	adj
dažyti	verb
dažytojas	noun
debesis	noun
debesuotas	adj
debesėlis	noun
definicija	noun
deglas	noun
degradacija	noun
degti	verb
degtinė	noun
degtukas	noun
deguonis	noun
degustacija	noun
degutas	noun
deimantas	noun
deividas	name
deivė	noun
deja	adv,intj
dejuoti	verb
deklaracija	noun
deklaruoti	verb
deklinacija	noun
deksamfetaminas	noun
delbti	verb
delegacija	noun
delegatas	noun
delfinariumas	noun
delfinas	noun
delis	name
delnas	noun
delčia	noun
dembinskas	name
demencija	noun
demetra	name
demetrijus	name
deminutyvas	noun
demografija	noun
demografinis	adj
demokratas	noun
demokratija	noun
demokratinis	adj
demonas	noun
demonstracija	noun
dendrochronologija	noun
dendrologija	noun
dengti	verb
denis	noun
departamentas	noun
depresija	noun
dergti	verb
dergėti	verb
derlius	adj,noun
derva	noun
derėti	verb
detalė	noun
detektyvas	noun
devintas	adj
devinto	adj
devintokas	noun
devintokė	noun
devyndienis	noun
devynetas	noun
devyni	num
devyniasdešimt	num
devyniasdešimtas	adj
devyniolika	num
devynioliktas	adj
dezertyras	noun
dešimt	num
dešimtadienis	noun
dešimtas	adj
dešimtkovė	noun
dešimtmetis	noun
dešimtokas	noun
dešimtokė	noun
dešinė	noun
dešra	noun
di	noun
dialektas	noun
dialektologija	noun
dialogas	noun
diana	name
diazepamas	noun
didelis	adj
didinti	verb
didis	adj
didmeninis	adj
didvyris	noun
didyn	adv
didžiulis	adj
didžiuotis	verb
didžėjus	noun
diegti	verb
diemedis	noun
diena	noun
dienoraštis	noun
dienraštis	noun
dievas	name,noun
dieveris	noun
dieviškai	adv
dieviškas	adj
dieviškumas	noun
diftongas	noun
diktatorius	noun
dilba	name,noun
dilgėlė	noun
dilis	name
